personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber,Full Name
1956,Ira,Newble,1/20/1975,Miami (Ohio),USA,79,220,TRUE,TRUE,FALSE,-1,-1,-1,Ira Newble
1960,Milt,Palacio,2/7/1978,Colorado State,Belize,76,210,TRUE,FALSE,FALSE,-1,-1,-1,Milt Palacio
1965,Rick,Hughes,8/22/1973,Thomas More,USA,81,235,FALSE,TRUE,FALSE,-1,-1,-1,Rick Hughes
1967,Derek,Hood,12/22/1976,Arkansas,USA,80,222,FALSE,TRUE,FALSE,-1,-1,-1,Derek Hood
1969,Peter,Cornell,,,,,,,,,,,,Peter Cornell
1972,John,Morton,5/18/1967,Seton Hall,USA,75,180,FALSE,TRUE,FALSE,1989,1,25,John Morton
1975,Jamel,Thomas,7/19/1976,Providence,USA,78,219,FALSE,TRUE,FALSE,-1,-1,-1,Jamel Thomas
1983,Jermaine,Jackson,6/7/1976,Detroit,USA,77,204,TRUE,FALSE,FALSE,-1,-1,-1,Jermaine Jackson
1984,Rickie,Winslow,7/26/1964,Houston,USA,80,225,FALSE,TRUE,FALSE,1987,2,28,Rickie Winslow
1985,Zendon,Hamilton,4/29/1975,St. John's (NY),USA,83,1985,FALSE,FALSE,FALSE,-22,-22,-22,Zendon Hamilton
2000,Dedric,Willoughby,5/27/1974,Iowa State,USA,75,180,TRUE,FALSE,FALSE,-1,-1,-1,Dedric Willoughby
2030,Kenyon,Martin,12/30/1977,Cincinnati,USA,81,225,FALSE,TRUE,FALSE,2000,1,1,Kenyon Martin
2031,Stromile,Swift,11/21/1979,Louisiana State,USA,82,220,FALSE,TRUE,TRUE,2000,1,2,Stromile Swift
2032,Darius,Miles,10/9/1981,East St. Louis HS (IL),USA,81,235,FALSE,TRUE,FALSE,2000,1,3,Darius Miles
2033,Marcus,Fizer,8/10/1978,Iowa State,USA,,,,,,2000,1,4,Marcus Fizer
2034,Mike,Miller,2/19/1980,Florida,USA,80,218,TRUE,TRUE,FALSE,2000,1,5,Mike Miller
2035,DerMarr,Johnson,5/5/1980,Cincinnati,USA,81,210,TRUE,TRUE,FALSE,2000,1,6,DerMarr Johnson
2036,Chris,Mihm,7/16/1979,Texas,USA,84,265,FALSE,FALSE,TRUE,2000,1,7,Chris Mihm
2037,Jamal,Crawford,3/20/1980,Michigan,USA,77,200,TRUE,FALSE,FALSE,2000,1,8,Jamal Crawford
2038,Joel,Przybilla,10/10/1979,Minnesota,USA,85,245,FALSE,FALSE,TRUE,2000,1,9,Joel Przybilla
2039,Keyon,Dooling,5/8/1980,Missouri,USA,75,195,TRUE,FALSE,FALSE,2000,1,10,Keyon Dooling
2040,Jerome,Moiso,6/15/1978,UCLA,France,82,260,FALSE,TRUE,FALSE,2000,1,11,Jerome Moiso
2041,Etan,Thomas,4/1/1978,Syracuse,USA,82,260,FALSE,FALSE,TRUE,2000,1,12,Etan Thomas
2042,Courtney,Alexander,4/27/1977,Fresno State,USA,77,2042,TRUE,FALSE,FALSE,2000,1,13,Courtney Alexander
2043,Mateen,Cleaves,9/7/1977,Michigan State,USA,74,210,TRUE,FALSE,FALSE,2000,1,14,Mateen Cleaves
2044,Jason,Collier,9/8/1977,Georgia Tech,USA,84,260,FALSE,FALSE,TRUE,2000,1,15,Jason Collier
2045,Hedo,Turkoglu,3/19/1979,Efes Pilsen,Turkey,82,220,FALSE,TRUE,FALSE,2000,1,16,Hedo Turkoglu
2046,Desmond,Mason,10/11/1977,Oklahoma State,USA,77,222,TRUE,FALSE,FALSE,2000,1,17,Desmond Mason
2047,Quentin,Richardson,4/13/1980,DePaul,USA,78,228,FALSE,TRUE,FALSE,2000,1,18,Quentin Richardson
2048,Jamaal,Magloire,5/21/1978,Kentucky,Canada,83,259,FALSE,FALSE,TRUE,2000,1,19,Jamaal Magloire
2049,Speedy,Claxton,5/8/1978,Hofstra,USA,71,170,TRUE,FALSE,FALSE,2000,1,20,Speedy Claxton
2050,Morris,Peterson,8/26/1977,Michigan State,USA,79,218,FALSE,FALSE,FALSE,2000,1,21,Morris Peterson
2051,Donnell,Harvey,8/26/1980,Florida,USA,80,220,FALSE,TRUE,FALSE,2000,1,22,Donnell Harvey
2052,DeShawn,Stevenson,4/3/1981,Washington Union HS (CA),USA,77,218,TRUE,TRUE,FALSE,2000,1,23,DeShawn Stevenson
2053,Dalibor,Bagaric,7/2/1980,Benston Zagreb,Croatia,85,290,FALSE,FALSE,TRUE,2000,1,24,Dalibor Bagaric
2054,Jake,Tsakalidis,6/10/1979,AEK Athens,Greece,86,290,FALSE,FALSE,TRUE,2000,1,25,Jake Tsakalidis
2055,Mamadou,N'diaye,6/16/1975,Auburn,Senegal,84,255,FALSE,FALSE,TRUE,2000,1,26,Mamadou N'diaye
2056,Primoz,Brezec,10/2/1979,Union Olimpija,Slovenia,85,255,FALSE,FALSE,TRUE,2000,1,27,Primoz Brezec
2057,Erick,Barkley,2/21/1978,St. John's (NY),USA,73,185,TRUE,FALSE,FALSE,2000,1,28,Erick Barkley
2058,Mark,Madsen,1/28/1976,Stanford,USA,81,240,FALSE,TRUE,FALSE,2000,1,29,Mark Madsen
2059,Eduardo,Najera,7/11/1976,Oklahoma,Mexico,80,235,FALSE,TRUE,FALSE,2000,2,38,Eduardo Najera
2060,Marko,Jaric,12/10/1978,Virtus Bologna,Serbia,79,224,TRUE,FALSE,FALSE,2000,2,30,Marko Jaric
2061,Dan,Langhi,11/28/1977,Vanderbilt,USA,83,220,FALSE,TRUE,FALSE,2000,2,31,Dan Langhi
2062,A.J.,Guyton,2/12/1978,Indiana,USA,74,2062,TRUE,FALSE,FALSE,2000,2,32,A.J. Guyton
2063,Jake,Voskuhl,11/1/1977,Connecticut,USA,83,255,FALSE,FALSE,TRUE,2000,2,33,Jake Voskuhl
2064,Khalid,El-Amin,4/25/1979,Connecticut,USA,70,200,TRUE,FALSE,FALSE,2000,2,34,Khalid El-Amin
2065,Mike,Smith,4/15/1976,Louisiana-Monroe,USA,80,195,FALSE,TRUE,FALSE,2000,2,35,Mike Smith
2066,Soumaila,Samake,3/18/1978,Union Olimpija,Mali,82,2066,FALSE,FALSE,TRUE,2000,2,36,Soumaila Samake
2067,Eddie,House,5/14/1978,Arizona State,USA,73,190,TRUE,FALSE,FALSE,2000,2,37,Eddie House
2068,Lavor,Postell,2/26/1978,St. John's (NY),USA,77,215,TRUE,TRUE,FALSE,2000,2,39,Lavor Postell
2069,Hanno,Mottola,9/9/1976,Utah,Finland,83,247,FALSE,TRUE,TRUE,2000,2,40,Hanno Mottola
2071,Olumide,Oyedeji,5/11/1981,DJK Wurzburg,Nigeria,,2071,FALSE,FALSE,FALSE,2000,2,42,Olumide Oyedeji
2072,Michael,Redd,8/24/1979,Ohio State,USA,78,215,TRUE,FALSE,FALSE,2000,2,43,Michael Redd
2073,Brian,Cardinal,5/2/1977,Purdue,USA,80,240,FALSE,TRUE,FALSE,2000,2,44,Brian Cardinal
2074,Jabari,Smith,2/12/1977,Louisiana State,USA,83,250,FALSE,FALSE,TRUE,2000,2,45,Jabari Smith
2077,Mark,Karcher,,,,,,,,,,,,Mark Karcher
2078,Jason,Hart,4/29/1978,Syracuse,USA,75,180,TRUE,FALSE,FALSE,2000,2,49,Jason Hart
2079,Kaniel,Dickens,7/21/1978,Idaho,USA,80,2079,FALSE,FALSE,FALSE,2000,2,50,Kaniel Dickens
2080,Igor,Rakocevic,3/29/1978,Buducnost,Serbia,74,184,TRUE,FALSE,FALSE,2000,2,51,Igor Rakocevic
2081,Ernest,Brown,5/17/1979,Indian Hills C.C.,USA,84,2081,FALSE,FALSE,TRUE,2000,2,52,Ernest Brown
2082,Dan,McClintock,4/19/1977,Northern Arizona,USA,84,270,FALSE,FALSE,TRUE,2000,2,53,Dan McClintock
2084,Chris,Porter,5/9/1978,Auburn,USA,79,218,FALSE,TRUE,FALSE,2000,2,55,Chris Porter
2091,Daniel,Santiago,6/24/1976,St. Vincent,Puerto Rico,85,256,FALSE,FALSE,TRUE,-1,-1,-1,Daniel Santiago
2092,Ruben,Garces,10/17/1973,Providence,USA,,,FALSE,TRUE,FALSE,-1,-1,-1,Ruben Garces
2098,Slava,Medvedenko,4/4/1979,Kyiv,Ukraine,82,253,FALSE,TRUE,FALSE,-1,-1,-1,Slava Medvedenko
2101,Paul,McPherson,7/3/1978,DePaul,USA,76,210,TRUE,FALSE,FALSE,-1,-1,-1,Paul McPherson
2106,Ruben,Wolkowyski,9/30/1973,Estudiantes de Olavarria,Argentina,82,275,FALSE,TRUE,FALSE,-1,-1,-1,Ruben Wolkowyski
2109,Eddie,Gill,8/16/1978,Weber State,USA,72,190,TRUE,FALSE,FALSE,-1,-1,-1,Eddie Gill
2111,Jimmie,Hunter,,,,,,,,,,,,Jimmie Hunter
2121,Terrance,Roberson,12/30/1976,Fresno State,USA,,,,,,-1,-1,-1,Terrance Roberson
2123,Garth,Joseph,8/8/1973,St. Rose,USA,86,306,FALSE,FALSE,TRUE,-1,-1,-1,Garth Joseph
2124,Malik,Allen,6/27/1978,Villanova,USA,82,255,FALSE,TRUE,FALSE,-1,-1,-1,Malik Allen
2128,David,Vanterpool,3/21/1973,St. Bonaventure,USA,77,200,TRUE,FALSE,FALSE,-1,-1,-1,David Vanterpool
2130,Mike,Penberthy,11/29/1974,The Master's College,USA,75,180,,,,-1,-1,-1,Mike Penberthy
2135,Nick,Sheppard,,,,,,,,,,,,Nick Sheppard
2136,Jameel,Watkins,,,,,,,,,,,,Jameel Watkins
2137,Ime,Udoka,8/9/1977,Portland State,USA,77,215,FALSE,FALSE,FALSE,-22,-22,-22,Ime Udoka
2143,Pepe,Sanchez,5/8/1977,Temple,Argentina,76,195,TRUE,FALSE,FALSE,-1,-1,-1,Pepe Sanchez
2144,Ademola,Okulaja,,,,,,,,,,,,Ademola Okulaja
2148,Mark,Ayotte,,,,,,,,,,,,Mark Ayotte
2173,Sean,Colson,7/1/1975,North Carolina-Charlotte,USA,72,175,TRUE,FALSE,FALSE,-1,-1,-1,Sean Colson
2198,Kwame,Brown,3/10/1982,Glynn Academy HS (GA),USA,83,290,FALSE,FALSE,TRUE,2001,1,1,Kwame Brown
2199,Tyson,Chandler,10/2/1982,Dominguez HS (CA),USA,84,235,FALSE,FALSE,TRUE,2001,1,2,Tyson Chandler
2200,Pau,Gasol,7/6/1980,FC Barcelona,Spain,84,250,FALSE,TRUE,TRUE,2001,1,3,Pau Gasol
2201,Eddy,Curry,12/5/1982,Thornwood HS (IL),USA,84,295,FALSE,FALSE,TRUE,2001,1,4,Eddy Curry
2202,Jason,Richardson,1/20/1981,Michigan State,USA,78,225,TRUE,FALSE,FALSE,2001,1,5,Jason Richardson
2203,Shane,Battier,9/9/1978,Duke,USA,80,220,FALSE,TRUE,FALSE,2001,1,6,Shane Battier
2204,Eddie,Griffin,5/30/1982,Seton Hall,USA,81,222,FALSE,TRUE,FALSE,2001,1,7,Eddie Griffin
2205,DeSagana,Diop,1/30/1982,Oak Hill Academy (VA),Senegal,84,300,FALSE,FALSE,TRUE,2001,1,8,DeSagana Diop
2206,Rodney,White,6/28/1980,North Carolina-Charlotte,USA,81,230,FALSE,TRUE,FALSE,2001,1,9,Rodney White
2207,Joe,Johnson,6/29/1981,Arkansas,USA,79,240,TRUE,TRUE,FALSE,2001,1,10,Joe Johnson
2208,Kedrick,Brown,3/18/1981,Northwest Florida State,USA,79,2208,FALSE,FALSE,FALSE,2001,1,11,Kedrick Brown
2209,Vladimir,Radmanovic,11/19/1980,FMP,Serbia,82,235,FALSE,TRUE,FALSE,2001,1,12,Vladimir Radmanovic
2210,Richard,Jefferson,6/21/1980,Arizona,USA,79,233,FALSE,TRUE,FALSE,2001,1,13,Richard Jefferson
2211,Troy,Murphy,5/2/1980,Notre Dame,USA,83,245,FALSE,TRUE,TRUE,2001,1,14,Troy Murphy
2212,Steven,Hunter,10/31/1981,DePaul,USA,84,240,FALSE,FALSE,TRUE,2001,1,15,Steven Hunter
2213,Kirk,Haston,3/10/1979,Indiana,USA,81,242,FALSE,TRUE,FALSE,2001,1,16,Kirk Haston
2214,Michael,Bradley,4/18/1979,Villanova,USA,82,245,FALSE,TRUE,FALSE,2001,1,17,Michael Bradley
2215,Jason,Collins,12/2/1978,Stanford,USA,84,255,FALSE,FALSE,TRUE,2001,1,18,Jason Collins
2216,Zach,Randolph,7/16/1981,Michigan State,USA,81,250,FALSE,TRUE,FALSE,2001,1,19,Zach Randolph
2217,Brendan,Haywood,11/27/1979,North Carolina,USA,84,263,FALSE,FALSE,TRUE,2001,1,20,Brendan Haywood
2218,Joseph,Forte,3/23/1981,North Carolina,USA,76,194,TRUE,FALSE,FALSE,2001,1,21,Joseph Forte
2219,Jeryl,Sasser,2/13/1979,Southern Methodist,USA,78,200,TRUE,FALSE,FALSE,2001,1,22,Jeryl Sasser
2220,Brandon,Armstrong,6/16/1980,Pepperdine,USA,77,185,TRUE,FALSE,FALSE,2001,1,23,Brandon Armstrong
2221,Raul,Lopez,4/15/1980,Real Madrid,Spain,72,175,TRUE,FALSE,FALSE,2001,1,24,Raul Lopez
2222,Gerald,Wallace,7/23/1982,Alabama,USA,79,220,FALSE,TRUE,FALSE,2001,1,25,Gerald Wallace
2223,Samuel,Dalembert,5/10/1980,Seton Hall,Haiti,83,255,FALSE,FALSE,TRUE,2001,1,26,Samuel Dalembert
2224,Jamaal,Tinsley,2/28/1978,Iowa State,USA,75,188,TRUE,FALSE,FALSE,2001,1,27,Jamaal Tinsley
2225,Tony,Parker,5/17/1982,Paris Basket Racing,France,74,185,TRUE,FALSE,FALSE,2001,1,28,Tony Parker
2226,Will,Solomon,7/20/1978,Clemson,USA,73,185,TRUE,FALSE,FALSE,2001,2,32,Will Solomon
2228,Alton,Ford,5/29/1981,Houston,USA,81,280,FALSE,TRUE,FALSE,2001,2,50,Alton Ford
2229,Mike,James,6/23/1975,Duquesne,USA,74,188,TRUE,FALSE,FALSE,-1,-1,-1,Mike James
2230,Maurice,Evans,11/8/1978,Texas,USA,77,220,TRUE,TRUE,FALSE,-1,-1,-1,Maurice Evans
2237,Ratko,Varda,5/6/1979,Partizan,Bosnia and Herzegovina,85,265,FALSE,FALSE,TRUE,-1,-1,-1,Ratko Varda
2238,Antonis,Fotsis,4/1/1981,Panathinaikos,Greece,82,2238,FALSE,TRUE,FALSE,2001,2,47,Antonis Fotsis
2239,Trenton,Hassell,3/4/1979,Austin Peay,USA,77,200,TRUE,TRUE,FALSE,2001,2,29,Trenton Hassell
2240,Gilbert,Arenas,1/6/1982,Arizona,USA,76,215,TRUE,FALSE,FALSE,2001,2,30,Gilbert Arenas
2241,Omar,Cook,1/28/1982,St. John's (NY),USA,73,2241,TRUE,FALSE,FALSE,2001,2,31,Omar Cook
2242,Terence,Morris,1/11/1979,Maryland,USA,,,,,,2001,2,33,Terence Morris
2243,Brian,Scalabrine,3/18/1978,Southern California,USA,81,235,FALSE,TRUE,FALSE,2001,2,34,Brian Scalabrine
2244,Jeff,Trepagnier,7/11/1979,USC,USA,76,200,TRUE,FALSE,FALSE,2001,2,35,Jeff Trepagnier
2245,Damone,Brown,6/28/1979,Syracuse,USA,80,2245,FALSE,FALSE,FALSE,2001,2,36,Damone Brown
2246,Mehmet,Okur,5/26/1979,Efes Pilsen,Turkey,83,260,FALSE,FALSE,TRUE,2001,2,37,Mehmet Okur
2248,Earl,Watson,6/12/1979,UCLA,USA,73,199,TRUE,FALSE,FALSE,2001,2,39,Earl Watson
2249,Jamison,Brewer,11/19/1980,Auburn,USA,76,195,TRUE,FALSE,FALSE,2001,2,40,Jamison Brewer
2250,Bobby,Simmons,6/2/1980,DePaul,USA,78,235,FALSE,TRUE,FALSE,2001,2,41,Bobby Simmons
2251,Eric,Chenowith,,,,,,,,,,,,Eric Chenowith
2253,Sean,Lampley,9/3/1979,California,USA,78,213,FALSE,TRUE,FALSE,2001,2,44,Sean Lampley
2254,Loren,Woods,6/21/1978,Arizona,USA,86,260,FALSE,FALSE,TRUE,2001,2,45,Loren Woods
2256,Ken,Johnson,2/1/1978,Ohio State,USA,82,2256,FALSE,TRUE,TRUE,2001,2,48,Ken Johnson
2257,Ruben,Boumtje-Boumtje,5/20/1978,Georgetown,USA,84,257,FALSE,FALSE,TRUE,2001,2,49,Ruben Boumtje-Boumtje
2260,Jarron,Collins,12/2/1978,Stanford,USA,83,249,FALSE,FALSE,TRUE,2001,2,52,Jarron Collins
2261,Kenny,Satterfield,4/10/1981,Cincinnati,USA,74,2261,TRUE,FALSE,FALSE,2001,2,53,Kenny Satterfield
2264,Alvin,Jones,9/9/1978,Georgia Tech,USA,83,265,FALSE,FALSE,TRUE,2001,2,56,Alvin Jones
2271,Robb,Dryden,,,,,,,,,,,,Robb Dryden
2294,Charlie,Bell,3/12/1979,Michigan State,USA,75,200,TRUE,FALSE,FALSE,-22,-22,-22,Charlie Bell
2306,Carlos,Arroyo,7/30/1979,Florida International,Puerto Rico,74,200,TRUE,FALSE,FALSE,-1,-1,-1,Carlos Arroyo
2321,Paul,Shirley,12/23/1977,Iowa State,USA,82,230,FALSE,TRUE,FALSE,-1,-1,-1,Paul Shirley
2343,Joe,Crispin,7/18/1979,Penn State,USA,72,185,TRUE,FALSE,FALSE,-1,-1,-1,Joe Crispin
2347,Tang,Hamilton,5/26/1978,Mississippi State,USA,80,205,FALSE,TRUE,FALSE,-1,-1,-1,Tang Hamilton
2349,Victor,Alexander,8/31/1969,Iowa State,USA,82,265,FALSE,TRUE,FALSE,1991,1,17,Victor Alexander
2351,Oscar,Torres,12/18/1976,Trotamundos,Venezuela,78,210,TRUE,TRUE,FALSE,-1,-1,-1,Oscar Torres
2352,Dean,Oliver,11/5/1978,Iowa,USA,71,175,TRUE,FALSE,FALSE,-1,-1,-1,Dean Oliver
2357,Tierre,Brown,6/3/1979,McNeese State,USA,74,189,TRUE,FALSE,FALSE,-1,-1,-1,Tierre Brown
2365,Chris,Andersen,7/7/1978,Blinn J.C.,USA,82,245,FALSE,TRUE,TRUE,-1,-1,-1,Chris Andersen
2366,Mike,Wilks,5/7/1979,Rice,USA,70,180,TRUE,FALSE,FALSE,-1,-1,-1,Mike Wilks
2367,Geno,Carlisle,8/13/1976,California,USA,75,200,TRUE,FALSE,FALSE,-1,-1,-1,Geno Carlisle
2369,Norman,Richardson,7/24/1977,Hofstra,USA,77,2369,TRUE,FALSE,FALSE,-22,-22,-22,Norman Richardson
2370,Mengke,Bateer,11/20/1975,Beijing,China,83,290,FALSE,FALSE,TRUE,-1,-1,-1,Mengke Bateer
2386,Kimani,Ffriend,,,,,,,,,,,,Kimani Ffriend
2397,Yao,Ming,9/12/1980,Shanghai,China,90,310,FALSE,FALSE,TRUE,2002,1,1,Yao Ming
2398,Jay,Williams,9/10/1981,Duke,USA,74,195,TRUE,FALSE,FALSE,2002,1,2,Jay Williams
2399,Mike,Dunleavy,9/15/1980,Duke,USA,81,230,TRUE,TRUE,FALSE,2002,1,3,Mike Dunleavy
2400,Drew,Gooden,9/24/1981,Kansas,USA,82,250,FALSE,TRUE,FALSE,2002,1,4,Drew Gooden
2401,Nikoloz,Tskitishvili,4/14/1983,Benetton Treviso,Georgia,84,225,FALSE,TRUE,FALSE,2002,1,5,Nikoloz Tskitishvili
2402,Dajuan,Wagner,2/4/1983,Memphis,USA,75,200,TRUE,FALSE,FALSE,2002,1,6,Dajuan Wagner
2404,Chris,Wilcox,9/3/1982,Maryland,USA,82,235,FALSE,TRUE,TRUE,2002,1,8,Chris Wilcox
2405,Amar'e,Stoudemire,11/16/1982,Cypress Creek HS (FL),USA,82,245,FALSE,TRUE,TRUE,2002,1,9,Amar'e Stoudemire
2406,Caron,Butler,3/13/1980,Connecticut,USA,79,228,FALSE,TRUE,FALSE,2002,1,10,Caron Butler
2407,Jared,Jeffries,11/25/1981,Indiana,USA,83,240,FALSE,TRUE,FALSE,2002,1,11,Jared Jeffries
2408,Melvin,Ely,5/2/1978,Fresno State,USA,82,260,FALSE,TRUE,TRUE,2002,1,12,Melvin Ely
2409,Marcus,Haislip,12/22/1980,Tennessee,USA,82,230,FALSE,TRUE,FALSE,2002,1,13,Marcus Haislip
2410,Fred,Jones,3/11/1979,Oregon,USA,74,225,TRUE,FALSE,FALSE,2002,1,14,Fred Jones
2411,Bostjan,Nachbar,7/3/1980,Benetton Treviso,Slovenia,81,221,FALSE,TRUE,FALSE,2002,1,15,Bostjan Nachbar
2412,Jiri,Welsch,1/27/1980,Union Olimpija,Czech Republic,79,208,FALSE,TRUE,FALSE,2002,1,16,Jiri Welsch
2413,Juan,Dixon,10/9/1978,Maryland,USA,75,164,TRUE,FALSE,FALSE,2002,1,17,Juan Dixon
2414,Curtis,Borchardt,9/13/1980,Stanford,USA,84,2414,FALSE,FALSE,TRUE,2002,1,18,Curtis Borchardt
2415,Ryan,Humphrey,7/24/1979,Notre Dame,USA,80,235,FALSE,TRUE,FALSE,2002,1,19,Ryan Humphrey
2416,Kareem,Rush,10/30/1980,Missouri,USA,78,215,TRUE,FALSE,FALSE,2002,1,20,Kareem Rush
2417,Qyntel,Woods,2/16/1981,Northeast Mississippi CC,USA,80,220,TRUE,TRUE,FALSE,2002,1,21,Qyntel Woods
2418,Casey,Jacobsen,3/19/1981,Stanford,USA,78,215,TRUE,FALSE,FALSE,2002,1,22,Casey Jacobsen
2419,Tayshaun,Prince,2/28/1980,Kentucky,USA,81,212,FALSE,TRUE,FALSE,2002,1,23,Tayshaun Prince
2420,Nenad,Krstic,7/25/1983,Partizan,Serbia,84,240,FALSE,FALSE,TRUE,2002,1,24,Nenad Krstic
2421,Frank,Williams,2/25/1980,Illinois,USA,75,212,TRUE,FALSE,FALSE,2002,1,25,Frank Williams
2422,John,Salmons,12/12/1979,Miami,USA,78,210,FALSE,TRUE,FALSE,2002,1,26,John Salmons
2423,Chris,Jefferies,2/13/1980,Fresno State,USA,80,230,FALSE,TRUE,FALSE,2002,1,27,Chris Jefferies
2424,Dan,Dickau,9/16/1978,Gonzaga,USA,72,180,TRUE,FALSE,FALSE,2002,1,28,Dan Dickau
2425,Robert,Archibald,3/29/1980,Illinois,Scotland,83,250,FALSE,TRUE,FALSE,2002,2,31,Robert Archibald
2427,Roger,Mason Jr.,9/10/1980,Virginia,USA,77,200,FALSE,FALSE,FALSE,2002,2,30,Roger Mason Jr.
2428,Vincent,Yarbrough,3/21/1981,Tennessee,USA,79,210,FALSE,TRUE,FALSE,2002,2,32,Vincent Yarbrough
2429,Dan,Gadzuric,2/2/1978,UCLA,Netherlands,83,240,FALSE,FALSE,TRUE,2002,2,33,Dan Gadzuric
2430,Carlos,Boozer,11/20/1981,Duke,USA,81,258,FALSE,TRUE,FALSE,2002,2,34,Carlos Boozer
2431,David,Andersen,6/23/1980,FC Barcelona,Australia,,,,,,2002,2,36,David Andersen
2432,Tito,Maddox,6/8/1981,Fresno State,USA,76,190,TRUE,FALSE,FALSE,2002,2,37,Tito Maddox
2434,Juan Carlos,Navarro,6/13/1980,FC Barcelona,Spain,,2434,FALSE,FALSE,FALSE,2002,2,39,Juan Carlos Navarro
2435,Mario,Kasun,4/5/1980,Skyliners Frankfurt,Croatia,85,260,FALSE,FALSE,TRUE,2002,2,40,Mario Kasun
2436,Flip,Murray,7/29/1979,Shaw,USA,75,200,TRUE,FALSE,FALSE,2002,2,41,Flip Murray
2437,Lonny,Baxter,1/27/1979,Maryland,USA,80,260,FALSE,TRUE,FALSE,2002,2,43,Lonny Baxter
2438,Jason,Jennings,,,,,,,,,,,,Jason Jennings
2439,Sam,Clancy,,,,,,,,,,,,Sam Clancy
2440,Matt,Barnes,3/9/1980,UCLA,USA,79,226,FALSE,TRUE,FALSE,2002,2,45,Matt Barnes
2441,Jamal,Sampson,5/15/1983,California,USA,83,235,FALSE,TRUE,TRUE,2002,2,46,Jamal Sampson
2442,Chris,Owens,3/1/1979,Texas-Austin,USA,79,245,FALSE,TRUE,FALSE,2002,2,47,Chris Owens
2443,Darius,Songaila,2/14/1978,Wake Forest,Lithuania,81,248,FALSE,TRUE,FALSE,2002,2,49,Darius Songaila
2446,Rasual,Butler,5/23/1979,La Salle,USA,79,215,FALSE,TRUE,FALSE,2002,2,52,Rasual Butler
2447,Tamar,Slay,4/2/1980,Marshall,USA,80,220,TRUE,FALSE,FALSE,2002,2,53,Tamar Slay
2449,Luis,Scola,4/30/1980,Tau Ceramica,Argentina,81,241,FALSE,TRUE,FALSE,2002,2,55,Luis Scola
2450,Randy,Holcomb,8/8/1979,San Diego State,USA,81,2450,FALSE,FALSE,FALSE,2002,2,56,Randy Holcomb
2451,Corsley,Edwards,3/5/1979,Central Connecticut State,USA,81,275,FALSE,TRUE,FALSE,2002,2,57,Corsley Edwards
2452,J.R.,Bremer,9/19/1980,St. Bonaventure,USA,74,185,TRUE,FALSE,FALSE,-1,-1,-1,J.R. Bremer
2453,Predrag,Savovic,5/21/1976,Hawaii,Serbia,78,2453,TRUE,FALSE,FALSE,-22,-22,-22,Predrag Savovic
2454,Junior,Harrington,10/2/1980,Wingate,USA,76,190,TRUE,FALSE,FALSE,-1,-1,-1,Junior Harrington
2456,Cezary,Trybanski,9/22/1979,Znicz Pruszkow,Poland,86,240,FALSE,FALSE,TRUE,-1,-1,-1,Cezary Trybanski
2457,Jannero,Pargo,10/22/1979,Arkansas,USA,73,185,TRUE,FALSE,FALSE,-1,-1,-1,Jannero Pargo
2462,Guy,Rucker,7/27/1977,Iowa,USA,81,270,FALSE,TRUE,TRUE,1999,,,Guy Rucker
2466,Maurice,Carter,10/12/1976,Louisiana State,USA,77,210,TRUE,FALSE,FALSE,-1,-1,-1,Maurice Carter
2469,Pat,Burke,12/14/1973,Auburn,Ireland,83,250,FALSE,TRUE,TRUE,-1,-1,-1,Pat Burke
2470,Smush,Parker,6/1/1981,Fordham,USA,76,190,TRUE,FALSE,FALSE,-1,-1,-1,Smush Parker
2471,Mike,Batiste,11/21/1977,Arizona State,USA,,2471,FALSE,FALSE,FALSE,-22,-22,-22,Mike Batiste
2484,Devin,Brown,12/30/1978,Texas-San Antonio,USA,77,210,TRUE,FALSE,FALSE,-1,-1,-1,Devin Brown
2486,Maurice,Baker,7/28/1979,Oklahoma State,USA,74,200,TRUE,FALSE,FALSE,-1,-1,-1,Maurice Baker
2492,Adam,Harrington,7/5/1980,Auburn,USA,77,200,TRUE,FALSE,FALSE,-1,-1,-1,Adam Harrington
2499,Richie,Frahm,8/14/1977,Gonzaga,USA,77,2499,FALSE,FALSE,FALSE,-22,-22,-22,Richie Frahm
2501,Reggie,Evans,5/18/1980,Iowa,USA,80,245,FALSE,TRUE,TRUE,-1,-1,-1,Reggie Evans
2508,Gabe,Muoneke,,,,,,,,,,,,Gabe Muoneke
2525,Milos,Vujanic,,,,,,,,,,,,Milos Vujanic
2541,Antoine,Rigaudeau,12/17/1971,Virtus Bologna,France,79,210,TRUE,FALSE,FALSE,-1,-1,-1,Antoine Rigaudeau
2545,Darko,Milicic,6/20/1985,Hemoform,Serbia,84,275,FALSE,FALSE,TRUE,2003,1,2,Darko Milicic
2546,Carmelo,Anthony,5/29/1984,Syracuse,USA,79,238,FALSE,TRUE,FALSE,2003,1,3,Carmelo Anthony
2547,Chris,Bosh,3/24/1984,Georgia Tech,USA,83,235,FALSE,TRUE,FALSE,2003,1,4,Chris Bosh
2548,Dwyane,Wade,1/17/1982,Marquette,USA,76,220,TRUE,FALSE,FALSE,2003,1,5,Dwyane Wade
2549,Chris,Kaman,4/28/1982,Central Michigan,USA,84,265,FALSE,FALSE,TRUE,2003,1,6,Chris Kaman
2550,Kirk,Hinrich,1/2/1981,Kansas,USA,76,190,TRUE,FALSE,FALSE,2003,1,7,Kirk Hinrich
